Id,Class
5795,3
5796,7
5797,7
5798,7
5799,2
5800,2
5801,2
5802,6
5803,6
5804,6
5805,2
5806,2
5807,2
5808,4
5809,2
5810,2
5811,3
5812,4
5813,3
5814,4
5815,4
5816,4
5817,0
5818,0
5819,0
5820,8
5821,8
5822,8
5823,2
5824,2
5825,7
5826,1
5827,1
5828,1
5829,3
5830,3
5831,3
5832,9
5833,9
5834,9
5835,1
5836,1
5837,1
5838,2
5839,2
5840,2
5841,8
5842,8
5843,8
5844,5
5845,5
5846,4
5847,2
5848,2
5849,2
5850,2
5851,2
5852,2
5853,9
5854,9
5855,9
5856,3
5857,3
5858,3
5859,7
5860,2
5861,7
5862,0
5863,0
5864,6
5865,0
5866,0
5867,2
5868,9
5869,9
5870,9
5871,8
5872,8
5873,8
5874,9
5875,9
5876,9
5877,0
5878,0
5879,0
5880,3
5881,3
5882,3
5883,0
5884,0
5885,0
5886,1
5887,1
5888,1
5889,9
5890,9
5891,9
5892,1
5893,5
5894,5
5895,2
5896,2
5897,2
5898,6
5899,6
5900,6
5901,8
5902,8
5903,8
5904,0
5905,0
5906,0
5907,9
5908,2
5909,0
5910,1
5911,1
5912,1
5913,9
5914,9
5915,9
5916,9
5917,9
5918,9
5919,5
5920,5
5921,8
5922,5
5923,5
5924,5
5925,0
5926,0
5927,0
5928,4
5929,4
5930,4
5931,1
5932,1
5933,1
5934,4
5935,4
5936,4
5937,9
5938,9
5939,9
5940,2
5941,2
5942,4
5943,6
5944,6
5945,4
5946,7
5947,7
5948,7
5949,7
5950,7
5951,7
5952,2
5953,2
5954,2
5955,9
5956,9
5957,9
5958,7
5959,7
5960,7
5961,9
5962,9
5963,9
5964,3
5965,3
5966,3
5967,8
5968,9
5969,9
5970,2
5971,2
5972,2
5973,1
5974,1
5975,7
5976,3
5977,3
5978,3
5979,2
5980,2
5981,2
5982,0
5983,0
5984,0
5985,7
5986,7
5987,7
5988,4
5989,4
5990,4
5991,2
5992,2
5993,2
5994,3
5995,3
5996,3
5997,7
5998,7
5999,7
6000,8
6001,5
6002,5
6003,4
6004,4
6005,4
6006,2
6007,2
6008,2
6009,2
6010,2
6011,2
6012,2
6013,2
6014,2
6015,9
6016,9
6017,0
6018,9
6019,9
6020,8
6021,9
6022,9
6023,9
6024,7
6025,7
6026,7
6027,4
6028,4
6029,4
6030,7
6031,7
6032,7
6033,2
6034,2
6035,2
6036,1
6037,1
6038,1
6039,6
6040,6
6041,6
6042,2
6043,2
6044,2
6045,0
6046,0
6047,0
6048,7
6049,7
6050,7
6051,6
6052,6
6053,6
6054,9
6055,9
6056,9
6057,7
6058,7
6059,7
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,9
6067,9
6068,9
6069,4
6070,4
6071,4
6072,1
6073,1
6074,1
6075,2
6076,2
6077,2
6078,3
6079,3
6080,3
6081,0
6082,0
6083,0
6084,9
6085,9
6086,9
6087,4
6088,4
6089,4
6090,2
6091,2
6092,2
6093,1
6094,1
6095,1
6096,2
6097,2
6098,3
6099,4
6100,4
6101,5
6102,4
6103,4
6104,4
6105,3
6106,1
6107,1
6108,6
6109,2
6110,2
6111,9
6112,5
6113,9
6114,4
6115,5
6116,5
6117,8
6118,8
6119,8
6120,6
6121,3
6122,4
6123,3
6124,3
6125,7
6126,4
6127,4
6128,1
6129,1
6130,3
6131,4
6132,7
6133,7
6134,7
6135,2
6136,7
6137,2
6138,1
6139,1
6140,1
6141,8
6142,8
6143,8
6144,7
6145,7
6146,1
6147,4
6148,4
6149,4
6150,3
6151,4
6152,4
6153,0
6154,0
6155,0
6156,9
6157,9
6158,9
6159,7
6160,7
6161,7
6162,3
6163,7
6164,7
6165,3
6166,3
6167,3
6168,4
6169,0
6170,0
6171,4
6172,4
6173,4
6174,2
6175,2
6176,2
6177,2
6178,2
6179,2
6180,1
6181,1
6182,1
6183,9
6184,9
6185,9
6186,0
6187,0
6188,0
6189,2
6190,2
6191,2
6192,2
6193,2
6194,2
6195,3
6196,3
6197,7
6198,9
6199,9
6200,9
6201,3
6202,3
6203,3
6204,2
6205,2
6206,2
6207,2
6208,2
6209,2
6210,7
6211,7
6212,7
6213,0
6214,0
6215,0
6216,7
6217,7
6218,7
6219,7
6220,7
6221,7
6222,1
6223,1
6224,1
6225,4
6226,5
6227,5
6228,1
6229,1
6230,1
6231,3
6232,1
6233,1
6234,0
6235,0
6236,0
6237,2
6238,2
6239,2
6240,1
6241,1
6242,1
6243,3
6244,3
6245,3
6246,7
6247,7
6248,7
6249,8
6250,2
6251,2
6252,9
6253,9
6254,9
6255,4
6256,4
6257,4
6258,2
6259,2
6260,2
6261,3
6262,3
6263,3
6264,2
6265,2
6266,2
6267,8
6268,8
6269,8
6270,2
6271,2
6272,2
6273,8
6274,8
6275,8
6276,3
6277,3
6278,3
6279,8
6280,8
6281,8
6282,6
6283,6
6284,6
6285,1
6286,4
6287,4
6288,8
6289,8
6290,8
6291,6
6292,6
6293,6
6294,0
6295,0
6296,0
6297,7
6298,7
6299,7
6300,3
6301,7
6302,7
6303,0
6304,0
6305,0
6306,7
6307,7
6308,7
6309,3
6310,3
6311,3
6312,7
6313,7
6314,7
6315,0
6316,0
6317,0
6318,1
6319,1
6320,1
6321,0
6322,0
6323,0
6324,2
6325,2
6326,2
6327,0
6328,0
6329,0
6330,8
6331,8
6332,8
6333,8
6334,8
6335,8
6336,5
6337,5
6338,5
6339,8
6340,8
6341,8
6342,8
6343,8
6344,8
6345,2
6346,3
6347,3
6348,4
6349,4
6350,4
6351,1
6352,1
6353,1
6354,6
6355,6
6356,6
6357,3
6358,3
6359,3
6360,1
6361,1
6362,1
6363,2
6364,2
6365,2
6366,2
6367,2
6368,2
6369,7
6370,7
6371,7
6372,7
6373,7
6374,7
6375,2
6376,2
6377,2
6378,1
6379,1
6380,1
6381,1
6382,0
6383,0
6384,4
6385,4
6386,4
6387,8
6388,8
6389,8
6390,7
6391,7
6392,7
6393,7
6394,7
6395,7
6396,3
6397,3
6398,6
6399,1
6400,1
6401,1
6402,1
6403,1
6404,1
6405,3
6406,3
6407,3
6408,3
6409,3
6410,3
6411,6
6412,6
6413,3
6414,8
6415,0
6416,0
6417,8
6418,8
6419,8
6420,8
6421,8
6422,8
6423,2
6424,2
6425,2
6426,2
6427,2
6428,2
6429,8
6430,8
6431,8
6432,8
6433,8
6434,8
6435,4
6436,4
6437,4
6438,9
6439,9
6440,3
6441,7
6442,7
6443,7
6444,6
6445,6
6446,6
6447,1
6448,1
6449,1
6450,8
6451,8
6452,9
6453,1
6454,1
6455,8
6456,7
6457,2
6458,3
6459,8
6460,8
6461,8
6462,4
6463,5
6464,5
6465,6
6466,6
6467,6
6468,7
6469,7
6470,7
6471,1
6472,4
6473,1
6474,3
6475,3
6476,3
6477,7
6478,7
6479,7
6480,8
6481,8
6482,8
6483,5
6484,5
6485,4
6486,2
6487,2
6488,2
6489,2
6490,2
6491,2
6492,9
6493,9
6494,9
6495,0
6496,0
6497,9
6498,8
6499,8
6500,4
6501,7
6502,7
6503,7
6504,3
6505,3
6506,3
6507,3
6508,3
6509,3
6510,1
6511,1
6512,1
6513,9
6514,9
6515,9
6516,6
6517,6
6518,6
6519,7
6520,7
6521,7
6522,7
6523,7
6524,3
6525,9
6526,9
6527,9
6528,2
6529,2
6530,5
6531,1
6532,1
6533,1
6534,1
6535,1
6536,1
6537,7
6538,7
6539,7
6540,0
6541,0
6542,2
6543,0
6544,0
6545,0
6546,1
6547,1
6548,1
6549,3
6550,3
6551,3
6552,0
6553,0
6554,0
6555,3
6556,3
6557,3
6558,7
6559,7
6560,7
6561,9
6562,9
6563,9
6564,0
6565,7
6566,7
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,4
6574,4
6575,4
6576,3
6577,3
6578,3
6579,7
6580,7
6581,7
6582,5
6583,5
6584,2
6585,4
6586,4
6587,4
6588,4
6589,4
6590,4
6591,7
6592,7
6593,7
6594,2
6595,3
6596,7
6597,3
6598,3
6599,3
6600,0
6601,0
6602,0
6603,8
6604,8
6605,8
6606,5
6607,5
6608,5
6609,4
6610,4
6611,5
6612,2
6613,2
6614,2
6615,7
6616,7
6617,7
6618,7
6619,7
6620,7
6621,6
6622,6
6623,6
6624,3
6625,3
6626,3
6627,8
6628,8
6629,8
6630,2
6631,2
6632,2
6633,7
6634,7
6635,7
6636,4
6637,4
6638,4
6639,3
6640,3
6641,3
6642,4
6643,4
6644,4
6645,0
6646,0
6647,0
6648,7
6649,7
6650,7
6651,9
6652,9
6653,9
6654,7
6655,7
6656,7
6657,4
6658,4
6659,4
6660,7
6661,7
6662,7
6663,0
6664,0
6665,0
6666,2
6667,2
6668,2
6669,0
6670,0
6671,0
6672,8
6673,8
6674,8
6675,7
6676,7
6677,7
6678,9
6679,9
6680,9
6681,3
6682,2
6683,2
6684,9
6685,9
6686,8
6687,8
6688,8
6689,5
6690,3
6691,3
6692,3
6693,8
6694,8
6695,8
6696,3
6697,3
6698,3
6699,3
6700,3
6701,3
6702,2
6703,2
6704,2
6705,4
6706,4
6707,1
6708,1
6709,1
6710,1
6711,8
6712,8
6713,8
6714,9
6715,9
6716,8
6717,1
6718,1
6719,1
6720,4
6721,6
6722,6
6723,4
6724,4
6725,4
6726,7
6727,7
6728,7
6729,1
6730,1
6731,1
6732,3
6733,3
6734,3
6735,4
6736,4
6737,4
6738,4
6739,4
6740,4
6741,2
6742,2
6743,2
6744,8
6745,8
6746,8
6747,5
6748,5
6749,5
6750,0
6751,0
6752,0
6753,2
6754,2
6755,2
6756,2
6757,2
6758,7
6759,2
6760,2
6761,2
6762,2
6763,2
6764,2
6765,2
6766,2
6767,2
6768,4
6769,5
6770,5
6771,2
6772,2
6773,2
6774,1
6775,1
6776,1
6777,9
6778,9
6779,8
6780,7
6781,7
6782,7
6783,8
6784,8
6785,8
6786,2
6787,2
6788,2
6789,6
6790,6
6791,6
6792,4
6793,4
6794,8
6795,7
6796,7
6797,7
6798,9
6799,1
6800,1
6801,4
6802,4
6803,4
6804,4
6805,4
6806,4
6807,3
6808,3
6809,3
6810,2
6811,3
6812,3
6813,2
6814,2
6815,2
6816,7
6817,7
6818,7
6819,0
6820,0
6821,0
6822,3
6823,3
6824,4
6825,7
6826,0
6827,0
6828,2
6829,2
6830,2
6831,9
6832,9
6833,9
6834,2
6835,2
6836,2
6837,6
6838,2
6839,2
6840,6
6841,6
6842,6
6843,7
6844,7
6845,7
6846,8
6847,8
6848,8
6849,8
6850,8
6851,8
6852,8
6853,8
6854,8
6855,2
6856,2
6857,2
6858,6
6859,6
6860,6
6861,7
6862,7
6863,7
6864,5
6865,5
6866,5
6867,4
6868,4
6869,4
6870,7
6871,7
6872,7
6873,7
6874,7
6875,7
6876,2
6877,2
6878,2
6879,0
6880,0
6881,0
6882,2
6883,2
6884,2
6885,1
6886,1
6887,1
6888,1
6889,1
6890,1
6891,2
6892,2
6893,2
6894,3
6895,3
6896,3
6897,6
6898,6
6899,6
6900,3
6901,3
6902,3
6903,3
6904,3
6905,3
6906,2
6907,2
6908,2
6909,2
6910,2
6911,2
6912,1
6913,1
6914,1
6915,3
6916,3
6917,6
6918,5
6919,5
6920,5
6921,9
6922,9
6923,9
6924,6
6925,6
6926,6
6927,9
6928,9
6929,9
6930,1
6931,1
6932,1
6933,6
6934,6
6935,6
6936,8
6937,8
6938,8
6939,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,0
6946,1
6947,1
6948,2
6949,2
6950,2
6951,3
6952,5
6953,5
6954,5
6955,5
6956,5
6957,7
6958,7
6959,7
6960,1
6961,4
6962,4
6963,7
6964,7
6965,7
6966,2
6967,2
6968,2
6969,7
6970,7
6971,7
6972,3
6973,3
6974,3
6975,2
6976,2
6977,2
6978,0
6979,0
6980,0
6981,1
6982,1
6983,1
6984,2
6985,2
6986,2
6987,2
6988,2
6989,2
6990,2
6991,2
6992,2
6993,9
6994,9
6995,9
6996,9
6997,9
6998,9
6999,2
7000,2
7001,2
7002,9
7003,9
7004,9
7005,1
7006,1
7007,7
7008,4
7009,4
7010,4
7011,9
7012,9
7013,9
7014,7
7015,7
7016,7
7017,9
7018,9
7019,9
7020,6
7021,6
7022,6
7023,2
7024,2
7025,2
7026,7
7027,7
7028,7
7029,3
7030,3
7031,3
7032,9
7033,9
7034,9
7035,7
7036,4
7037,4
7038,7
7039,7
7040,7
7041,2
7042,2
7043,2
7044,3
7045,3
7046,3
7047,0
7048,2
7049,2
7050,0
7051,0
7052,0
7053,4
7054,4
7055,4
7056,7
7057,7
7058,7
7059,9
7060,9
7061,9
7062,0
7063,0
7064,0
7065,7
7066,7
7067,7
7068,3
7069,3
7070,3
7071,8
7072,8
7073,8
7074,9
7075,9
7076,9
7077,9
7078,9
7079,9
7080,9
7081,9
7082,9
7083,3
7084,6
7085,4
7086,1
7087,1
7088,1
7089,4
7090,4
7091,4
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,7
7099,7
7100,7
7101,8
7102,8
7103,4
7104,2
7105,2
7106,2
7107,9
7108,9
7109,9
7110,4
7111,4
7112,4
7113,9
7114,9
7115,9
7116,6
7117,4
7118,6
7119,6
7120,6
7121,6
7122,0
7123,0
7124,0
7125,1
7126,1
7127,1
7128,9
7129,9
7130,9
7131,0
7132,0
7133,0
7134,7
7135,7
7136,7
7137,2
7138,2
7139,2
7140,2
7141,2
7142,2
7143,1
7144,1
7145,1
7146,4
7147,4
7148,4
7149,7
7150,7
7151,7
7152,7
7153,7
7154,7
7155,2
7156,2
7157,2
7158,6
7159,6
7160,4
7161,8
7162,8
7163,8
7164,8
7165,8
7166,8
7167,7
7168,7
7169,7
7170,7
7171,7
7172,7
7173,1
7174,1
7175,1
7176,6
7177,6
7178,6
7179,3
7180,3
7181,3
7182,2
7183,2
7184,2
7185,2
7186,2
7187,4
7188,8
7189,8
7190,8
7191,2
7192,2
7193,2
7194,9
7195,0
7196,9
7197,4
7198,4
7199,4
7200,8
7201,8
7202,8
7203,1
7204,4
7205,4
7206,8
7207,8
7208,4
7209,3
7210,3
7211,3
7212,7
7213,7
7214,7
7215,8
7216,8
7217,8
7218,2
7219,2
7220,2
7221,7
7222,7
7223,7
7224,2
7225,2
7226,8
7227,4
7228,4
7229,4
7230,4
7231,4
7232,4
7233,4
7234,4
7235,4
7236,1
7237,1
7238,1
7239,1
7240,1
7241,1
7242,0
7243,0
7244,0
7245,7
7246,7
7247,7
7248,7
7249,7
7250,7
7251,3
7252,3
7253,3
7254,3
7255,3
7256,3
7257,8
7258,8
7259,8
7260,3
7261,3
7262,3
7263,4
7264,4
7265,4
7266,3
7267,3
7268,3
7269,7
7270,7
7271,7
7272,2
7273,2
7274,2
7275,4
7276,4
7277,4
7278,7
7279,2
7280,2
7281,4
7282,4
7283,4
7284,2
7285,2
7286,2
7287,0
7288,0
7289,0
7290,2
7291,2
7292,2
7293,9
7294,9
7295,9
7296,0
7297,0
7298,4
7299,9
7300,9
7301,9
7302,2
7303,2
7304,2
7305,4
7306,4
7307,4
7308,2
7309,2
7310,2
7311,9
7312,9
7313,8
7314,9
7315,9
7316,9
7317,0
7318,8
7319,4
7320,4
7321,4
7322,4
7323,3
7324,3
7325,3
7326,1
7327,1
7328,0
7329,6
7330,6
7331,6
7332,0
7333,0
7334,0
7335,9
7336,9
7337,9
7338,7
7339,7
7340,0
7341,5
7342,4
7343,5
7344,3
7345,3
7346,3
7347,0
7348,0
7349,0
7350,3
7351,3
7352,3
7353,0
7354,0
7355,0
7356,7
7357,7
7358,7
7359,7
7360,7
7361,7
7362,7
7363,7
7364,7
7365,8
7366,8
7367,8
7368,4
7369,4
7370,4
7371,7
7372,7
7373,7
7374,7
7375,7
7376,7
7377,5
7378,5
7379,5
7380,7
7381,7
7382,7
7383,1
7384,1
7385,5
7386,8
7387,8
7388,8
7389,1
7390,1
7391,1
7392,7
7393,7
7394,7
7395,7
7396,7
7397,7
7398,0
7399,0
7400,0
7401,5
7402,5
7403,4
7404,7
7405,7
7406,7
7407,2
7408,2
7409,2
7410,2
7411,2
7412,2
7413,2
7414,2
7415,2
7416,9
7417,9
7418,9
7419,1
7420,1
7421,1
7422,3
7423,3
7424,3
7425,1
7426,1
7427,1
7428,8
7429,8
7430,8
7431,7
7432,7
7433,7
7434,7
7435,7
7436,7
7437,8
7438,8
7439,8
7440,1
7441,1
7442,1
7443,3
7444,3
7445,3
7446,1
7447,1
7448,7
7449,4
7450,4
7451,4
7452,3
7453,3
7454,3
7455,3
7456,3
7457,3
7458,1
7459,1
7460,3
7461,6
7462,8
7463,8
7464,7
7465,7
7466,7
7467,7
7468,7
7469,7
7470,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,4
7477,4
7478,3
7479,4
7480,4
7481,4
7482,3
7483,3
7484,3
7485,7
7486,7
7487,7
7488,1
7489,1
7490,7
7491,5
7492,5
7493,5
7494,8
7495,8
7496,8
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,2
7504,2
7505,2
7506,0
7507,0
7508,0
7509,5
7510,5
7511,4
7512,9
7513,9
7514,9
7515,6
7516,6
7517,6
7518,7
7519,7
7520,7
7521,1
7522,1
7523,1
7524,9
7525,9
7526,9
7527,5
7528,5
7529,5
7530,8
7531,8
7532,8
7533,4
7534,4
7535,4
7536,7
7537,7
7538,7
7539,7
7540,7
7541,2
7542,0
7543,5
7544,5
7545,9
7546,9
7547,9
7548,2
7549,2
7550,2
7551,1
7552,1
7553,1
7554,9
7555,8
7556,8
7557,8
7558,8
7559,9
7560,1
7561,1
7562,5
7563,7
7564,7
7565,7
7566,3
7567,3
7568,3
7569,4
7570,4
7571,4
7572,7
7573,7
7574,7
7575,1
7576,1
7577,1
7578,2
7579,2
7580,2
7581,1
7582,1
7583,1
7584,6
7585,6
7586,6
7587,1
7588,1
7589,1
7590,8
7591,6
7592,2
7593,2
7594,2
7595,2
7596,0
7597,0
7598,0
7599,2
7600,2
7601,2
7602,9
7603,9
7604,9
7605,7
7606,7
7607,7
7608,2
7609,2
7610,2
7611,1
7612,1
7613,1
7614,0
7615,2
7616,2
7617,5
7618,5
7619,5
7620,9
7621,9
7622,9
7623,4
7624,4
7625,4
7626,4
7627,4
7628,4
7629,4
7630,4
7631,4
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,9
7639,9
7640,9
7641,3
7642,3
7643,3
7644,2
7645,2
7646,2
7647,9
7648,0
7649,9
7650,4
7651,3
7652,4
7653,9
7654,8
7655,8
7656,0
7657,0
7658,6
7659,1
7660,1
7661,1
7662,1
7663,1
7664,1
7665,2
7666,2
7667,2
7668,6
7669,6
7670,6
7671,7
7672,7
7673,7
7674,0
7675,0
7676,8
7677,9
7678,9
7679,4
7680,1
7681,1
7682,1
7683,9
7684,9
7685,9
7686,1
7687,1
7688,1
7689,2
7690,2
7691,2
7692,6
7693,6
7694,6
7695,0
7696,0
7697,0
7698,3
7699,3
7700,3
7701,4
7702,4
7703,4
7704,2
7705,2
7706,3
7707,9
7708,9
7709,9
7710,2
7711,2
7712,2
7713,9
7714,9
7715,9
7716,2
7717,2
7718,2
7719,1
7720,1
7721,1
7722,1
7723,1
7724,1
7725,7
7726,7
7727,7
7728,6
7729,6
7730,6
7731,2
7732,2
7733,2
7734,5
7735,4
7736,4
7737,6
7738,1
7739,1
7740,4
7741,2
7742,2
7743,1
7744,1
7745,9
7746,7
7747,7
7748,7
7749,8
7750,9
7751,8
7752,0
7753,0
7754,0
7755,3
7756,3
7757,3
7758,3
7759,3
7760,8
7761,0
7762,1
7763,1
7764,4
7765,4
7766,4
7767,4
7768,4
7769,4
7770,4
7771,4
7772,4
7773,9
7774,9
7775,9
7776,3
7777,3
7778,3
7779,6
7780,6
7781,6
7782,0
7783,0
7784,0
7785,7
7786,7
7787,7
7788,3
7789,3
7790,3
7791,2
7792,2
7793,2
7794,4
7795,4
7796,4
7797,2
7798,2
7799,2
7800,4
7801,4
7802,4
7803,3
7804,3
7805,3
7806,4
7807,4
7808,4
7809,3
7810,3
7811,3
7812,7
7813,7
7814,5
7815,8
7816,8
7817,8
7818,9
7819,9
7820,9
7821,1
7822,1
7823,1
7824,7
7825,7
7826,7
7827,3
7828,4
7829,3
7830,5
7831,5
7832,5
7833,9
7834,9
7835,9
7836,1
7837,1
7838,5
7839,0
7840,0
7841,0
7842,6
7843,6
7844,6
7845,2
7846,2
7847,2
7848,7
7849,7
7850,7
7851,2
7852,2
7853,2
7854,0
7855,1
7856,1
7857,9
7858,9
7859,9
7860,5
7861,5
7862,5
7863,9
7864,9
7865,9
7866,3
7867,3
7868,3
7869,4
7870,4
7871,4
7872,9
7873,9
7874,9
7875,3
7876,3
7877,3
7878,9
7879,9
7880,9
7881,4
7882,4
7883,4
7884,4
7885,5
7886,5
7887,4
7888,4
7889,4
7890,4
7891,4
7892,4
7893,2
7894,2
7895,2
7896,8
7897,8
7898,8
7899,9
7900,9
7901,9
7902,2
7903,2
7904,2
7905,2
7906,2
7907,2
7908,2
7909,2
7910,2
7911,6
7912,6
7913,6
7914,3
7915,3
7916,3
7917,4
7918,4
7919,4
7920,8
7921,8
7922,8
7923,0
7924,0
7925,0
7926,4
7927,6
7928,6
7929,2
7930,2
7931,2
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,8
7939,8
7940,8
7941,2
7942,2
7943,2
7944,3
7945,3
7946,3
7947,4
7948,4
7949,4
7950,2
7951,2
7952,2
7953,9
7954,9
7955,9
7956,1
7957,1
7958,1
7959,3
7960,3
7961,3
7962,2
7963,2
7964,2
7965,1
7966,1
7967,1
7968,8
7969,8
7970,8
7971,0
7972,0
7973,0
7974,2
7975,2
7976,2
7977,4
7978,4
7979,4
7980,7
7981,7
7982,7
7983,7
7984,7
7985,7
7986,7
7987,7
7988,7
7989,2
7990,2
7991,2
7992,7
7993,7
7994,7
7995,6
7996,6
7997,6
7998,7
7999,7
8000,7
8001,8
8002,8
8003,8
8004,8
8005,9
8006,1
8007,6
8008,6
8009,6
8010,7
8011,7
8012,7
8013,6
8014,6
8015,6
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,3
8023,3
8024,3
8025,1
8026,1
8027,1
8028,5
8029,4
8030,5
8031,5
8032,5
8033,5
8034,9
8035,9
8036,9
8037,1
8038,1
8039,1
8040,1
8041,1
8042,1
8043,0
8044,0
8045,0
8046,9
8047,8
8048,8
8049,0
8050,0
8051,0
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,9
8059,9
8060,9
8061,3
8062,3
8063,3
8064,7
8065,7
8066,7
8067,7
8068,7
8069,7
8070,7
8071,7
8072,7
8073,2
8074,2
8075,2
8076,8
8077,8
8078,8
8079,1
8080,1
8081,1
8082,1
8083,1
8084,1
8085,4
8086,7
8087,7
8088,2
8089,2
8090,2
8091,3
8092,3
8093,3
8094,2
8095,2
8096,2
8097,0
8098,0
8099,0
8100,7
8101,7
8102,7
8103,2
8104,2
8105,2
8106,7
8107,7
8108,7
8109,0
8110,0
8111,0
8112,4
8113,1
8114,1
8115,2
8116,2
8117,2
8118,1
8119,1
8120,1
8121,3
8122,7
8123,3
8124,7
8125,7
8126,7
8127,7
8128,7
8129,7
8130,7
8131,7
8132,3
8133,9
8134,9
8135,9
8136,1
8137,2
8138,3
8139,4
8140,4
8141,4
8142,9
8143,9
8144,9
8145,4
8146,4
8147,5
8148,2
8149,2
8150,2
8151,7
8152,3
8153,7
8154,1
8155,1
8156,0
8157,7
8158,7
8159,7
8160,2
8161,0
8162,0
8163,1
8164,1
8165,1
8166,6
8167,6
8168,3
8169,5
8170,5
8171,5
8172,7
8173,7
8174,7
8175,4
8176,1
8177,1
8178,2
8179,2
8180,2
8181,1
8182,1
8183,1
8184,0
8185,0
8186,0
8187,2
8188,2
8189,2
8190,3
8191,3
8192,3
8193,2
8194,2
8195,2
8196,0
8197,8
8198,0
8199,2
8200,2
8201,2
8202,0
8203,0
8204,0
8205,1
8206,1
8207,1
8208,3
8209,3
8210,3
8211,8
8212,8
8213,9
8214,3
8215,3
8216,3
8217,1
8218,1
8219,1
8220,9
8221,3
8222,3
8223,9
8224,9
8225,9
8226,3
8227,3
8228,3
8229,2
8230,8
8231,4
8232,7
8233,7
8234,7
8235,4
8236,4
8237,4
8238,0
8239,0
8240,0
8241,6
8242,6
8243,3
8244,7
8245,3
8246,7
8247,7
8248,7
8249,7
8250,7
8251,7
8252,7
8253,3
8254,3
8255,3
8256,1
8257,1
8258,1
8259,6
8260,6
8261,6
8262,7
8263,7
8264,7
8265,2
8266,2
8267,2
8268,4
8269,4
8270,4
8271,7
8272,7
8273,7
8274,9
8275,9
8276,9
8277,2
8278,2
8279,2
8280,9
8281,9
8282,9
8283,8
8284,8
8285,8
8286,9
8287,9
8288,7
8289,2
8290,2
8291,2
8292,7
8293,7
8294,3
8295,1
8296,1
8297,1
8298,4
8299,5
8300,5
8301,3
8302,3
8303,3
8304,0
8305,0
8306,4
8307,1
8308,1
8309,1
8310,1
8311,1
8312,1
8313,4
8314,4
8315,4
8316,4
8317,4
8318,4
8319,9
8320,9
8321,9
8322,8
8323,8
8324,8
8325,6
8326,6
8327,6
8328,3
8329,3
8330,3
8331,5
8332,7
8333,7
8334,0
8335,0
8336,0
8337,7
8338,7
8339,7
8340,7
8341,7
8342,7
8343,7
8344,1
8345,1
8346,4
8347,4
8348,4
8349,2
8350,2
8351,2
8352,4
8353,4
8354,4
8355,6
8356,6
8357,6
8358,2
8359,2
8360,2
8361,7
8362,7
8363,7
8364,3
8365,3
8366,3
8367,7
8368,7
8369,7
8370,2
8371,2
8372,2
8373,5
8374,4
8375,5
8376,3
8377,3
8378,3
8379,5
8380,5
8381,5
8382,2
8383,2
8384,2
8385,8
8386,8
8387,8
8388,1
8389,1
8390,1
8391,8
8392,8
8393,8
8394,6
8395,6
8396,6
8397,6
8398,6
8399,6
8400,7
8401,7
8402,7
8403,7
8404,7
8405,3
8406,5
8407,0
8408,4
8409,2
8410,2
8411,2
8412,7
8413,2
8414,2
8415,7
8416,7
8417,7
8418,9
8419,9
8420,9
8421,2
8422,2
8423,2
8424,7
8425,7
8426,7
8427,5
8428,5
8429,5
8430,9
8431,9
8432,9
8433,1
8434,1
8435,1
8436,8
8437,9
8438,8
8439,7
8440,7
8441,7
8442,2
8443,2
8444,2
8445,6
8446,6
8447,6
8448,2
8449,2
8450,2
8451,7
8452,7
8453,7
8454,9
8455,9
8456,9
8457,8
8458,8
8459,1
8460,0
8461,0
8462,0
8463,9
8464,9
8465,9
8466,8
8467,8
8468,8
8469,2
8470,2
8471,2
8472,3
8473,3
8474,3
8475,0
8476,0
8477,9
8478,2
8479,2
8480,2
8481,2
8482,2
8483,2
8484,0
8485,0
8486,0
8487,4
8488,4
8489,4
8490,2
8491,2
8492,2
8493,6
8494,3
8495,3
8496,5
8497,5
8498,5
8499,2
8500,2
8501,2
8502,2
8503,2
8504,2
8505,4
8506,4
8507,4
8508,0
8509,0
8510,0
8511,4
8512,4
8513,4
8514,8
8515,8
8516,8
8517,7
8518,3
8519,3
8520,3
8521,3
8522,3
8523,8
8524,8
8525,2
8526,0
8527,0
8528,0
8529,8
8530,8
8531,8
8532,1
8533,1
8534,1
8535,9
8536,9
8537,9
8538,2
8539,2
8540,2
8541,9
8542,9
8543,9
8544,3
8545,3
8546,3
8547,0
8548,0
8549,0
8550,1
8551,1
8552,1
8553,9
8554,8
8555,8
8556,7
8557,7
8558,7
8559,8
8560,8
8561,8
8562,7
8563,7
8564,7
8565,1
8566,1
8567,1
8568,6
8569,6
8570,6
8571,0
8572,1
8573,1
8574,7
8575,5
8576,7
8577,6
8578,6
8579,6
8580,4
8581,2
8582,2
8583,7
8584,7
8585,7
8586,0
8587,0
8588,0
8589,1
8590,1
8591,1
8592,5
